id_str,created_at,period,full_text,word_count,username,user_id_str,favorite_count,retweet_count,reply_count,quote_count,lang,location,source_keyword,label,label_roberta,annotator_notes
1922566009484959965,2025-05-14 08:13:50,2025-05,"Deputi Bidang Sistem dan Tata Kelola Badan Gizi Nasional (BGN), Tigor Pangaribuan, menyampaikan bahwa pelaksanaan Program Makan Bergizi Gratis (MBG) berpotensi menciptakan hingga 90.000 di seluruh provinsi.

~TA #MBG #LapanganKerja

https://t.co/QCzmxdD19i",31,"kompascom",23343960,3,1,3,1,in,,makan_bergizi_gratis,neutral,,
1925754255710749144,2025-05-23 03:22:48,2025-05,"Pemerintah hadir aktif mengawasi jalannya Program Makan Bergizi Gratis, demi memastikan anak-anak menerima gizi terbaik.
#IndonesiaCemerlang #MutuTerjaga #ProgramMBG https://t.co/89aEuGZRZI",19,MoccaBottol,1582556285358129152,0,0,1,0,in,,makan_bergizi_gratis,neutral,,
1922649706095595605,2025-05-14 13:46:25,2025-05,Sukseskan Makan Bergizi Gratis demi masa depan SDM Papua yang unggul dan berdaya saing global! #papuaindonesia #papuadamai https://t.co/v9TuVaMlAU,18,"pratama_ali99",1708392427076087808,0,0,0,0,in,,makan_bergizi_gratis,positive,,
1922984162815869199,2025-05-15 11:55:26,2025-05,"Karena Makan Bergizi Gratis (MBG) kah?🤔
Atau karena Makan gak pake Garpu.

Membagongken... https://t.co/2aJxUyE3X1",14,"bagindo_kopi",1091031753924403200,1,2,3,0,in,,makan_bergizi_gratis,negative,,
1925191106133913881,2025-05-21 14:05:02,2025-05,"Tidak ada niat untuk mengkritik atau apapun, namun alangkah lebih baik jika dana untuk makan bergizi gratis dialihkan untuk pembenahan sekolah-sekolah yang jauh dari kata layak seperti ini @prabowo @KemensosRI ini hanya satu contoh dari sekian banyak yang tidak terlihat 🙏",41,rollingtherolls,1616842351275823105,1,0,0,0,in,,makan_bergizi_gratis,negative,,
191900989454572382,2025-05-04 12:43:06,2025-05,"Malam kang @grok 
Mau tanya sih makan bergizi gratis itu sudah berapa murid yang menerima menurut data, berapa persen yang bikin murid sakit, berapa persen yang tidak tepat sasaran",29,Logika_saya,1842174286884458496,0,0,1,0,in,,makan_bergizi_gratis,negative,,
1917731459772866855,2025-05-01 00:03:04,2025-05,"Siaran Pers Itwasum Polri

Kunjungan Asian Development Bank, antara Rasa, Gizi dan Keamanan Makanan di SPPG Polri

Satuan Pelayanan Pemenuhan Gizi (SPPG) untuk Makan Bergizi Gratis (MBG) di Pejaten, Jakarta Selatan (Jaksel) didatangi tim dari organisasi nirlaba The Rockefeller https://t.co/hAU4Q1Zn4d",40,Satnarkobaresmu,1825543790427623424,0,0,0,0,in,,makan_bergizi_gratis,neutral,,
1919902187385200933,2025-05-06 23:48:46,2025-05,@tinielilac beneran tertarik secara positif atau halu aja nih 😂 wong masih banyak negara yg beneran ngasih makan siang gratis dan BERGIZI,22,"venntilasi",4798596307,0,0,2,0,in,,makan_bergizi_gratis,negative,,
1926292018478600535,2025-05-24 14:59:40,2025-05,Tingkatkan SDM Melalui Penguatan Gizi Lewat Program Makan Bergizi Gratis di Makassar https://t.co/lmHzz4RzQo,13,KuretaID,1369734116191608833,0,0,0,0,in,,makan_bergizi_gratis,neutral,,
1924500554568638506,2025-05-19 16:21:02,2025-05,"@Lembayung071 @gibran_tweet @prabowo @are_inismyname @bengkeldodo @BANGSAygSUJUD @setkabgoid Kok di Papua Barat, Kabupaten Teluk Wondama sampai sekarang belum ada program makan bergizi gratis di sekolah sekolah baik TK, SD, SMP dan SMA... Program nya untuk wilayah mana saja apakah itu khusus untuk daerah tertentu saja",44,"Manggenem199334",1799605672189042688,0,0,0,0,in,,makan_bergizi_gratis,negative,,
1919218995778998702,2025-05-05 02:34:00,2025-05,"Kepala Badan Gizi Nasional (BGN) Dadan Hindayana rapat bersama dan mendapatkan arahan langsung dari Presiden RI Prabowo Subianto terkait program makan bergizi gratis (MBG).

#presidenprabowo #prabowo #pemerintah #indonesiaemas #dekade08 https://t.co/CgtnW4iFQw",30,GerindraTabanan,1415140470615810048,0,0,0,0,in,,makan_bergizi_gratis,neutral,,
1921076174345675238,2025-05-10 05:33:46,2025-05,"Program Makan Bergizi Gratis, sudah.

Program AI IDE gratis, sebentar lagi.",11,ivanfzy,45369873,0,0,0,0,in,,makan_bergizi_gratis,negative,,
191892216362665996,2025-05-04 06:54:30,2025-05,"@ardisatriawan Emang makan bergizi gratis tuh beneran ada ya? Disekolah anaku cuman pernah di data doang, sampe detik ini g dapat makan siang gratis",24,Kynansanjaya22,1558076733181476864,1,0,3,0,in,,makan_bergizi_gratis,negative,,
1920552646223479224,2025-05-08 18:53:27,2025-05,#StopMBG #StopMBG #StopMBG Gimana ya caranya biar pemerintah denger. Kami tidak butuh MBG. Makan siang anak kami bisa kami urus sendiri!!! https://t.co/S6eYv5gyrW,22,";;;;;;;",79331400,0,0,0,0,in,,mbg,negative,,
1923606386212208733,2025-05-17 05:07:56,2025-05,"Program makan bergizi gratis dari pemerintah untuk memperkuat pembangunan sumber daya manusia (SDM), serta mendukung pertumbuh anak mengatasi stunting, mewujudkn generasi yang kuat dan cerdas. 
Lanjutkan MBG
#MBGMembangunSDMUnggul
. 
Pagi Sarapan Ucok Viralin tetangga kadin https://t.co/NOUGFpa9tu",36,"ExxaLatifa",1307860511317352450,1,0,0,0,in,,makan_bergizi_gratis,positive,,
1918640021210292241,2025-05-03 12:13:22,2025-05,"@barengwarga @PadmavatiPrati1 Ntar yg lapor malah jadi tersangka, pasal perbuatan tidak menyenangkan, penyebar fitnah, penyebaran kebencian, penyebar kebohongan.
Yg paling tepat, bekali anak-anak makanan dari rumah, Lebih terjamin kebersihan nya.
Makan Bergizi Gratis. 👇 https://t.co/M4jrnOTHXB",35,DMieaceh80579,1813506920973762560,4,1,6,0,in,,makan_bergizi_gratis,negative,,
1919426894702800924,2025-05-05 16:20:07,2025-05,"Menurut Presiden Prabowo, Gates ingin menyatakan dukungan serta memberikan penghargaan atas program nasional ""Makan Bergizi Gratis"" yang tengah dijalankan pemerintah.

~LL #BillGates #MBG https://t.co/bXCDGncyaf",24,kompascom,23343960,15,6,4,2,in,,makan_bergizi_gratis,positive,,
1918844991213859079,2025-05-04 01:47:50,2025-05,"Fakta: Program Makan Bergizi Gratis sudah menjangkau lebih dari 3 juta penerima manfaat!
Anak-anak hingga ibu hamil kini dapat asupan gizi yang lebih baik. 💪
#FaktaIndonesia #MakanBergiziGratis #DukungMakanBergiziGratis #DukungProgramMakanBergiziGratis https://t.co/VqxAeDdlFk",30,Lienka_sani,1583194626881572864,0,0,0,0,in,,makan_bergizi_gratis,positive,,
1925700771997176088,2025-05-22 23:50:16,2025-05,@NenkMonica Biar tidak ada ngotak nya klo bicara heee....apa out put makanan bergizi gratis itu ya? Apakah bisa terukur dengan algoritma? Apakah orang2 yg dapat makan bergizi itu ke depannya menjadi manusia super dengan kecerdasan diatas rata2? Kita buang2 energy demi aout put yang maya,45,CentralFrom,1395898405965111297,1,0,0,0,in,,makan_bergizi_gratis,negative,,
1923698474018799817,2025-05-17 11:13:51,2025-05,"Dan terjadi lagi.
Ada ayam busuk di dalam menu MBG untuk anak SD di Manado.
Temuan daging ayam tak layak konsumsi yang nyaris dibagikan ke 300 siswa SD di Pandu Manado bagian dari Program Makan Bergizi Gratis.
Dapur di Bengkol Mapanget dikelola Yayasan Cahaya Langowan kini jadi https://t.co/iTGAsSpaAa",48,"AlnilamOmar",1649686141757722626,48,25,22,1,in,,makan_bergizi_gratis,negative,,
1919693633357291566,2025-05-06 10:00:03,2025-05,"Sing penting madhang adalah pernyataan keras rakyat kecil bahwa program pangan bukanlah program utopia masa depan, seperti program Makan Bergizi Gratis (MBG). MBG yang direncanakan menghabiskan 400 triliun rupiah itu dicita-citakan sebagai langkah investasi untuk menciptakan https://t.co/fcUc9gEY31",37,hariankompas,255866913,0,4,0,0,in,,makan_bergizi_gratis,positive,,
1918489231204466788,2025-05-03 02:14:11,2025-05,"Program makan bergizi gratis jadi langkah nyata transformasi gizi anak Indonesia. Lewat evaluasi berkelanjutan, program ini terus ditingkatkan demi masa depan generasi sehat dan kuat #GiziAnak #MakanBergiziGratis #GenerasiSehat https://t.co/cSoFOI7WNN",29,VitSentra,1669645311479025664,0,0,0,0,in,,makan_bergizi_gratis,positive,,
191927187669555643,2025-05-05 06:04:08,2025-05,Keberhasilan Program Makan Bergizi Gratis di Papua adalah cerminan dari kekuatan sinergi yang terjalin erat antara berbagai pihak.  #MBGPapua #MakanBergiziGratis https://t.co/SV2U5Efezc,21,Jo_Ngno,1609812785357287425,0,0,0,0,in,,makan_bergizi_gratis,positive,,
1925398251735588909,2025-05-22 03:48:10,2025-05,"Pejabat juga yang dapat proyeknya😂

Raffi Ahmad, yang menjabat sebagai Utusan Khusus Presiden untuk Generasi Muda dan Pekerja Seni, dikabarkan akan mengelola proyek Dapur Makan Bergizi Gratis (MBG) di 300 titik wilayah Banten https://t.co/pTz7mROn1u",34,MurtadhaOne1,1178950184601935873,182,70,69,8,in,,makan_bergizi_gratis,neutral,,
1922635565234565588,2025-05-14 12:50:14,2025-05,"@KangManto123 Resiko Makan Bergizi Gratis sama besarnya dengan resiko perang melawan OPM, banyak korban berjatuhan",15,"HandokoCawas",1851841793970806784,0,0,1,0,in,,makan_bergizi_gratis,negative,,
1921800731054555456,2025-05-12 05:32:54,2025-05,Makan Bergizi Gratis Untuk Investasi Generasi Emas Indonesia https://t.co/frRve86acD,9,restifuzy,714232837,1,0,0,0,in,,makan_bergizi_gratis,neutral,,
1922688648392142849,2025-05-14 16:21:10,2025-05,MBG Penuhi Gizi Anak Indonesia lebih dari 650.000 anak sekolah mendapatkan makan bergizi gratis #PenuhiGiziIndonesia https://t.co/V1WQBWHGqR,16,";;;;;;;",1882669766328057856,0,0,0,0,in,,mbg,positive,,
192812739643722996,2025-05-29 16:32:48,2025-05,@kompascom gue dukung semua public school agar gratis tapi mbg udahin dulu uang perintilan org pemerintah di luar gaji potong dulu bayar buzzer sama influencernya stop dulu terus gaji gurunya jangan dibikin tiga bulan sekali dan mengurangi gaji sebelumnya,39,";;;;;;;",339560686,0,0,0,0,in,,mbg,negative,,
191779227855658599,2025-05-01 04:04:44,2025-05,"@CNNIndonesia Makan Bergizi Gratis tapi dikorupsi. Masak asal-asalan. Seharusnya bisa layak, jadi makanan tidak layak. Mana banyak yang komplain, masakan gak enak. Gw sumpahin yang ngelola MBG matinya dipenuhi sampah dan belatung (bagi yang korupsi).",35,gs_juge,1155738188922490880,0,0,0,0,in,,makan_bergizi_gratis,negative,,
1918530399816565198,2025-05-03 04:57:46,2025-05,Program makan bergizi gratis untuk penuhi gizi anak. https://t.co/w2YsVr8Zdf,9,"Susanto11112729",1357067891087081473,0,0,0,0,in,,makan_bergizi_gratis,neutral,,
1926958036305764368,2025-05-26 11:06:11,2025-05,Menteri Koordinator bidang Pemberdayaan Masyarakat Abdul Muhaimin Iskandar atau Cak Imin meluncurkan pembangunan 1000 dapur Makan Bergizi Gratis (MBG) untuk Pesantren di Pondok Pesantren Syaikhona Cholil Bangkalan Madura Senin (26/5/2025). Menurut Cak Imin launching,34,";;;;;;;",1490116879,85,43,51,2,in,,mbg,neutral,,
1927249069753221269,2025-05-27 06:22:39,2025-05,"Dengan adanya program makan bergizi gratis dari pemerintah untk memperkuat pembangunan sumber daya manusia (SDM), serta mndukung pertumbuh anak mengatasi stunting, guna mewujudkan generasi yg kuat dan cerdas. Lanjutkan MBG
#MBGMembangunSDMUnggul
. 
FH UGM 27 BULAN MEI fattzar 175 https://t.co/nfM8fwtzEs",40,"ExxaLatifa",1307860511317352450,1,0,0,0,in,,makan_bergizi_gratis,neutral,,
1919546425966227657,2025-05-06 00:15:06,2025-05,"Prabowo Klaim Keberhasilan Program Makan Bergizi Gratis Capai 99,99 Persen https://t.co/pRYE72KOL8",11,MediaVoi,1578222594,0,0,0,0,in,,makan_bergizi_gratis,neutral,,
1919267956594180358,2025-05-05 05:48:33,2025-05,Sedang menikmati Makan Bergizi Gratis (dibayarin teman). 😋😋 https://t.co/LX8M45NrEi,9,clenaissance,1162069858063753216,20,0,6,0,in,,makan_bergizi_gratis,positive,,
1922525955387433302,2025-05-14 05:34:41,2025-05,"eh makan bergizi gratis tuh masih lanjut yaa?
kalian ada yang dapet gaa?",13,"nakamatika",1145123964940718080,2,0,9,0,in,,makan_bergizi_gratis,negative,,
1926633980452831475,2025-05-25 13:38:30,2025-05,"Pemerintah menjamin anggaran Program Makan Bergizi Gratis (MBG) tetap aman dan tepat sasaran.
Perencanaan transparan dan pengawasan ketat menjadi fondasi utama pelaksanaan program ini.
#DukungProgramMBG #DukungMBG #MakanBergiziGratis https://t.co/1IyZHOdHxo",28,"Lienka_sani",1583194626881572864,0,0,0,0,in,,makan_bergizi_gratis,neutral,,
1928145601281282249,2025-05-29 17:45:09,2025-05,Anak lu kgk makan dri mbg doang ya pepek. Anak jalanan jg kgk dpt mbg ada yg tinggi tergantung gennya suuu,21,";;;;;;;",1404598422045290499,0,0,0,0,in,,mbg,negative,,
1925232131611013488,2025-05-21 16:48:03,2025-05,Keterlibatan UMKM dalam program Makan Bergizi Gratis diperluas untuk wujudkan kesejahteraan inklusif dan pemerataan ekonomi di seluruh Indonesia #DukungMBG https://t.co/JGrrTdK9mi,20,ravidnath,1366085646,0,0,0,0,in,,makan_bergizi_gratis,positive,,
1926027186323984452,2025-05-23 21:27:19,2025-05,Presiden Prabowo bela kebenaran MBG hadir untuk rakyat bukan untuk kepentingan pribadi #MBGBantuUMKM https://t.co/JuPiqLeBEx,14,";;;;;;;",752040152986447872,0,0,0,0,in,,mbg,neutral,,
1919976277077082232,2025-05-07 04:43:10,2025-05,@hafizha_anisa hobi mancing ka. nangkap sendiri bahan untuk makan bergizi namun tak gratis ini 🤣🤣 https://t.co/KJMXWBhPxI,16,"dmarvine",103847657,2,0,1,0,in,,makan_bergizi_gratis,neutral,,
1920480135225954686,2025-05-08 14:05:19,2025-05,"bill gates mah udah benerrr, lagian kan dulu ganjar udah ngomong makan bergizi gratis itu harusnya dari ibu hamilll bukan pas anaknya udah gedeee",24,anotherlalail,1511905918472302592,0,0,0,0,in,,makan_bergizi_gratis,negative,,
1928242717295046882,2025-05-30 00:11:03,2025-05,Program Makan Bergizi Gratis percepat turunkan stunting di Papua #papua #papuatengah #papuahits #jayapura #nabire #jayawijaya #merauke #mbg #mbgpapua #MBGMajukanPapua https://t.co/JsWiwcrOkZ,20,"FitriAulia92_",1356941787487588355,1,0,0,0,in,,makan_bergizi_gratis,neutral,,
1920291971245183323,2025-05-08 01:37:37,2025-05,Tokoh Papua dukung penuh penerapan Program Makan Bergizi Gratis. #PapuaNKRI #PapuaIndonesia #PapuaDamai https://t.co/FjEnfpk3hg,13,"NadyaMayra",550859929,8,10,170,0,in,,makan_bergizi_gratis,neutral,,
192752030968467906,2025-05-28 00:20:28,2025-05,"gapapa, kan nanti anak2nya dikasih makan bergizi gratis",8,"smpk_rbk",153754970,0,0,1,0,in,,makan_bergizi_gratis,neutral,,
1920471642289156605,2025-05-08 13:31:34,2025-05,"Program Makan Bergizi Gratis  meningkatkan ekonomi dan membuka lapangan kerja.

#FaktaIndonesia
#MakanBergiziGratis
#ManfaatMakanBergiziGratis
#DukungProgramMakanBergiziGratis https://t.co/Os1Lc6qQOU",15,CinduaMato9,1524941291272171520,1,0,0,0,in,,makan_bergizi_gratis,positive,,
1924966952201814532,2025-05-20 23:14:20,2025-05,Makan Bergizi Gratis Wujudkan Indonesia Emas 2045 Serta Generasi Sehat dan Cerdas. #DukungMBG #IndonesiaEmas2045 #GenerasiSehatdanCerdas https://t.co/pSrfmZp2oA,16,";;;;;;;",1704066339252629504,1,0,1,0,in,,mbg,positive,,
1918541550063100255,2025-05-03 05:42:04,2025-05,"Program Makan Bergizi Gratis bukan sekadar memberikan makanan, tetapi investasi nyata untuk masa depan anak-anak Indonesia. Dengan gizi yang cukup, mereka tumbuh sehat, cerdas, dan siap meraih cita-cita! https://t.co/8XG5MtO5Qh",29,"ATLSERVICESNJ",2374744821,0,0,0,0,in,,makan_bergizi_gratis,positive,,
1927757393594630592,2025-05-28 16:02:33,2025-05,@VIVAcoid Solusi nya makan bergizi gratis kalo kata @prabowo,9,"_eliteglobal_",1605040436867117056,0,0,0,0,in,,makan_bergizi_gratis,positive,,
1924734664939626797,2025-05-20 07:51:18,2025-05,Indonesia maju dengan program makan bergizi gratis! Dukung untuk masa depan cerah dan sejahtera. #FaktaIndonesia #MakanBergiziGratis #DukungMakanBergiziGratis #DukungProgramMakanBergiziGratis https://t.co/E3L8GfVbfR,19,"PewdSmoses",2735886720,0,0,0,0,in,,makan_bergizi_gratis,positive,,
1919907383427371305,2025-05-07 00:09:25,2025-05,@rosyid852000 @prabowo MBG itu makan bergizi gratis dan itu akan menjadi kebanggaan anak indonesia. Semua yang berkasus dievaluasi total.Lanjutkan MBG,20,"AbuRuri39032",1717850357630693376,0,0,0,0,in,,makan_bergizi_gratis,positive,,
1919937806362935649,2025-05-07 02:10:18,2025-05,"Presiden Prabowo Subianto bertemu dengan Bill Gates di Istana Negara pagi ini. Tokoh filantropi dunia itu menyatakan dukungan penuh terhadap program Makan Bergizi Gratis (MBG) dan mengapresiasi langkah Indonesia dalam memperkuat ketahanan gizi masyarakat.

Video | Editor : https://t.co/qTe5biTDW3",39,garudatvnews,502140136,6,3,0,0,in,,makan_bergizi_gratis,neutral,,
1924653719758557484,2025-05-20 02:29:39,2025-05,"Program Makan Bergizi Gratis, demi masa depan Indonesia semakin Sejahtera dan semakin maju.

#FaktaIndonesia
#MakanBergiziGratis
#DukungMakanBergiziGratis
#DukungProgramMakanBergiziGratis https://t.co/qVnQZbncap",18,"restifuzy",714232837,1,0,0,0,in,,makan_bergizi_gratis,positive,,
1924040261291933769,2025-05-18 09:51:59,2025-05,"Makan bergizi gratis dapat mencetak generasi sehat dan  tangguh, Lanjutkan MBG karena MBG  memberikan nutrisi terbaik untuk anak2 Indonesia dan membentuk masa depan yang cerah

#GiziBaikUntukIndonesiaHebat 

Suroboyo | Komdigi | ucok https://t.co/i4BCWXvQSz",32,"eno_basuki",1344272034994429952,1,1,0,0,in,,makan_bergizi_gratis,positive,,
1925041460883386533,2025-05-21 04:10:24,2025-05,Mendes Yandri ungkap hal ini merupakan komitmen Kemendes PDT untuk mendukung secara langsung program Presiden Prabowo Subianto yaitu Makan Bergizi Gratis.,21,kemendespdt,802380540,5,6,2,0,in,,makan_bergizi_gratis,neutral,,
1918958022153449862,2025-05-04 09:16:59,2025-05,"Presiden Prabowo Subianto menegaskan program Makan Bergizi Gratis (MBG) yang sudah berjalan sejauh ini dianggap cukup berhasil. Hingga April 2025, program ini sudah menyedot APBN sekitar 2,3 triliun.

~MD #Prabowo #MBG #MakanBergiziGratis https://t.co/YPTzEoNXbS",33,kompascom,23343960,3,3,0,1,in,,makan_bergizi_gratis,neutral,,
1919965662748807399,2025-05-07 04:00:59,2025-05,@madoocilemboo @tfkhdyt__ @fotodakwah Itung2 membantu program pemerintah dalam menyediakan makan bergizi gratis.,12,benabdlwaheed,3307907731,0,0,0,0,in,,makan_bergizi_gratis,neutral,,
1928482200359428133,2025-05-30 16:02:40,2025-05,"@justlyaaaaa Program Makan Bergizi Gratis ini dirancang untuk mencukupi minimal sepertiga kebutuhan gizi harian bagi kelompok rentan seperti anak balita anak sekolah ibu hamil dan menyusui 😍

Lanjutkan MBG Keren ❤️",31,"gamafirst1",1725413776508497920,1,1,0,0,in,,makan_bergizi_gratis,positive,,
1918724629994037439,2025-05-03 17:49:34,2025-05,"Hingga April 2025, Pemerintah Sudah Cairkan Anggaran Makan Bergizi Gratis Rp 2,3 Triliun

Tolong kasih tahu pemerintah, rakyat ndak butuh janji bergizi, tapi duit yang bener² nyata!
Pemerintah bilang MBG buat rakyat, tapi kok yang kenyang cuma kroni?
🤔😁

https://t.co/fiji5yW0Ut",40,Kanseulir,279312062,19,7,5,0,in,,makan_bergizi_gratis,negative,,
1920363085740527664,2025-05-08 06:20:12,2025-05,"Gubernur NTT Emanuel Melkiades Laka Lena melihat Program Makan Bergizi Gratis (MBG) sebagai peluang bagi petani lokal untuk meningkatkan produksinya dan memenuhi kebutuhan pangan bergizi masyarakat. Dengan program ini, diharapkan 
https://t.co/fxva77ydp3 https://t.co/WSEhUSYpXk",32,manaf_sabil,1863091598567038976,0,0,0,0,in,,makan_bergizi_gratis,neutral,,
192685710784585775,2025-05-26 04:25:08,2025-05,di padang lagi ada yang nawarin kerja buat persiapan makan gratis ( program mbg) emg usianya macam sih yang di terima tapi syarat masuknya pake uang 100k dan cuma kk ktp.. asli ga si? dan gajinya ump padang yaa.. Pliss kasi pencerahan,42,";;;;;;;",1371650588,7,0,9,0,in,,mbg,negative,,
1921368853818265787,2025-05-11 00:56:46,2025-05,"Program makan bergizi gratis wujudkan generasi sehat dan cerdas.

#MakanBergiziGratis #GenerasiSehatCerdas #UntukIndonesiaMaju https://t.co/MxTv2xSlQj",13,LesterFarhan,1503967647012372486,0,0,0,0,in,,makan_bergizi_gratis,positive,,
1919316018461135296,2025-05-05 08:59:32,2025-05,"Bhabinkamtibmas kelurahan Gedongkiwo Aiptu Arief Rodhi, S.H bersama Babinsa Koramil Mantrijeron melaksanakan pemantauan Program Makan Bergizi Gratis di sekolah SD N Gedongkiwo Yogyakarta, Senin (05/05). https://t.co/Nng2ZqPn0H https://t.co/QTAW0MYXXM",27,"polsekmj",1260799068738969602,0,0,0,0,in,,makan_bergizi_gratis,neutral,,
191967600594354226,2025-05-06 08:50:00,2025-05,"Prabowo Mengaku Bill Gates Tertarik dengan Makan Bergizi Gratis
https://t.co/m4wfVoq03k",10,tempodotco,18129942,3355,347,901,2169,in,,makan_bergizi_gratis,neutral,,
1918331271027233201,2025-05-02 15:46:30,2025-05,100 + hari Program MBG dimulai tetap terjadi hal begini anehnya pemerintah tidak melakukan evaluasi lebih matang.,17,";;;;;;;",1424573456029347840,1,0,0,0,in,,mbg,negative,,
1920482838060601738,2025-05-08 14:16:04,2025-05,Pemerintah Provinsi Bengkulu berkoordinasi dengan pemerintah kabupaten dan kota untuk menginventarisir aset yang bisa digunakan sebagai dapur umum bagi Program Makan Bergizi Gratis (MBG) agar pelaksanaannya merata sampai ke daerah-daerah.https://t.co/d9haS8OVXw,30,ANTARABengkulu,423220305,0,0,0,0,in,,makan_bergizi_gratis,neutral,,
1919560892263322064,2025-05-06 01:12:35,2025-05,"Nama programnya MBG (Makan BERGIZI Gratis) jadi ya minimal, AT THE VERY LEAST, makanannya BERGIZI!! Bukannya AT LEAST yang SEKARAT “SEDIKIT” 🥲 anjir lah nyawa kok dihitung-hitung",27,j0yfullest,1362598313317392388,1,0,0,0,in,,makan_bergizi_gratis,positive,,
1924977911993663709,2025-05-20 23:57:53,2025-05,Pemiskinan rakyat ini sistematis. Bansos PKH MBG nanti ada lagi Koperasi merah putih sejatinya hanya mengeksploitasi kemiskinan bukan pengentasan utk membangun kantong2 suara agar bisa terus dipilih dan berkuasa.,29,";;;;;;;",213168371,0,0,0,0,in,,mbg,negative,,
1922174474155176042,2025-05-13 06:18:01,2025-05,"MBG (Makan Bergizi Gratis)❎
MBG (Makan Berbakteri Gratis)✅
💀💀💀",9,"Leryazz21",1545324910683496449,0,0,0,0,in,,makan_bergizi_gratis,negative,,
1921736968716607715,2025-05-12 01:19:32,2025-05,"Ayo Dukung Program Makan Bergizi Gratis!
Karena anak-anak yang sehat hari ini adalah pemimpin tangguh di masa depan.
Mari bersama wujudkan generasi kuat, cerdas, dan penuh harapan.
 Dukung terus MBG! https://t.co/Yt2JIdb6vk",31,ATLSERVICESNJ,2374744821,0,0,1,0,in,,makan_bergizi_gratis,positive,,
1926178643824243098,2025-05-24 07:29:10,2025-05,Makan Bergizi Gratis bantu tingkatkan konsentrasi dan prestasi belajar #FaktaIndonesia https://t.co/Iu7Isdt9qv,11,ElKalMan,1386227995245826049,1,0,1,1,in,,makan_bergizi_gratis,positive,,
1928757359519691153,2025-05-31 10:16:03,2025-05,"@JamesH03518554 Program makan bergizi gratis ini bukan cuma soal kenyang, tapi tentang generasi emas yang sehat dan kuat",18,"Mulhandsoomee",1889572018934468608,0,0,0,0,in,,makan_bergizi_gratis,positive,,
1926909887486820426,2025-05-26 07:54:52,2025-05,"PCO: MBG Jalan Kejar Target Meski Tanpa Bantuan Investor Asing Kepala PCO Hasan Nasbi menyatakan program Makan Bergizi Gratis (MBG) akan tetap berjalan sesuai target yang ditetapkan pemerintah, meskipun tanpa bantuan dari negara atau pihak luar. https://t.co/HH7KPUR0Bl https://t.co/5Vfp9vxzGM",38,"soloposdotcom",155169715,0,0,0,0,in,,makan_bergizi_gratis,neutral,,
1923716497299665046,2025-05-17 12:25:28,2025-05,"Makan Bergizi Gratis = bentuk nyata investasi masa depan. Anak-anak sehat dan cerdas hari ini adalah pemimpin hebat esok hari!
#DukungMBG
#GenerasiSehat
#MakanBergiziGratis https://t.co/TFHT8Bv94Y",24,"Nan4_ecia",1753991718452768769,1,0,0,0,in,,makan_bergizi_gratis,positive,,
1919362750150762748,2025-05-05 12:05:14,2025-05,"Anak sehat, bangsa kuat! Makan bergizi gratis menuju Indonesia Emas #MakanBergiziGratis #IndonesiaEmas2045 https://t.co/jCandsUZCB",13,pendekarkocak,1548875954604240897,0,0,1,0,in,,makan_bergizi_gratis,positive,,
1926427511128240624,2025-05-24 23:58:04,2025-05,"Program Makan Bergizi Gratis  mendapat dukungan dari tokoh masyarakat, tokoh agama, dan kepala suku di Papua #papua #papuatengah #papuahits #jayapura #nabire #jayawijaya #merauke #mbg #mbgpapua #MBGMajukanPapua https://t.co/x5Daj6Awri",27,FitriAulia92_,1356941787487588355,1,0,0,0,in,,makan_bergizi_gratis,positive,,
1920300137769021537,2025-05-08 02:10:04,2025-05,"Ucapan manis dari anak-anak luar biasa Indonesia jadi penyemangat yang tak ternilai. Mereka tak hanya menikmati makan bergizi gratis, tapi juga membalas dengan cinta, dukungan, dan semangat untuk para relawan SPPG Bantul. 

Video | Editor : sppg_bantul (Instagram) | Zulfyan https://t.co/DFCnc2RzCr",41,garudatvnews,502140136,1,0,0,0,in,,makan_bergizi_gratis,positive,,
1919622985113108628,2025-05-06 05:19:19,2025-05,"Sebelumnya, makan bergizi gratis menyasar 17,9 juta orang penerima manfaat. Terdiri dari 15,5 juta anak sekolah dan 2,4 juta orang ibu hamil, menyusui, dan https://t.co/rDHdZ9iIsx tersebut lalu dinaikkan mencapai total 82,9 penerima, sehingga perlu tambahan dana.",36,AndriK14567,3671916373,0,0,1,0,in,,makan_bergizi_gratis,neutral,,
192363960879087654,2025-05-17 07:19:56,2025-05,"Bati Tuud Koramil 15/Gubug Pelda Tumerap Ikuti Sosialisasi Program Makan Bergizi Gratis oleh Anggota DPR RI Komisi IX Dengan Badan Gizi Nasional dihadiri oleh Wabup GroboganH. Sugeng Prasetyo, S.E., M.M. dan Kepsek SMA/MA, SMP/MTs, SD/MI  SE Kab. Grobogan. https://t.co/r3dKEldQY7",39,"kodimgrobogan",822413338776715270,3,0,1,0,in,,makan_bergizi_gratis,neutral,,
1926126977477427521,2025-05-24 04:03:51,2025-05,"Program Makan Bergizi Gratis (MBG) yang semakin diperluas dan juga pendirian Koperasi Merah Putih akan memberikan dampak positif bagi pertumbuhan ekonomi di kuartal-kuartal selanjutnya.
https://t.co/mcYO35tLeq https://t.co/NByZDzvlVd",26,kupangviral_,1571825116090335234,0,0,0,0,in,,makan_bergizi_gratis,neutral,,
