id_str,created_at,period,period_label,full_text,word_count,username,user_id_str,favorite_count,retweet_count,reply_count,quote_count,lang,location,source_keyword,label,label_roberta,annotator_notes
1943705720760717413,2025-07-11 16:15:30+00:00,2025-07,Bulan_7,"Banyak banget manfaat dari Program Makan Bergizi Gratis. Anak-anak tumbuh sehat &amp; cerdas, masa depan bangsa pun makin cerah.
#ManfaatMakanBergiziGratis #MakanBergiziGratis #ProgramMakanBergiziGratis #DukungProgramMakanBergiziGratis https://t.co/QlvTY8PfF3",24,Tivannni,1686276192352272384,0,0,0,0,in,,makan_bergizi_gratis,positive,,
1943707709863534969,2025-07-11 16:23:25+00:00,2025-07,Bulan_7,Ada yang pernah nyewain tanahnya untuk dapur program mbg? Share pengalaman dong yang tanahnya pernah di sewain untuk dapur makan bergizi gratis itu. Feeling gua kok ga enak ya 🫣,30,uler_rawa,1791129906702954497,1,0,1,0,in,,makan_bergizi_gratis,negative,,
1944064002977345645,2025-07-12 15:59:11+00:00,2025-07,Bulan_7,"Program Makan Bergizi Gratis sebagai langkah strategis dalam meningkatkan kualitas sumber daya manusia sejak dini.

#MakanBergiziGratis #PengakuanGlobal #IndonesiaMaju https://t.co/uXRJGXqzfK",19,restifuzy,714232837,1,0,0,0,in,,makan_bergizi_gratis,positive,,
1944070884630966691,2025-07-12 16:26:32+00:00,2025-07,Bulan_7,dukung penuh! Makan Bergizi Gratis penting banget buat adik-adik Papua https://t.co/M644s0IztU,11,mayatrianatw,2743131557,0,0,0,0,in,,makan_bergizi_gratis,positive,,
1944216096544108744,2025-07-13 02:03:33+00:00,2025-07,Bulan_7,"Presiden Prabowo dorong program Makan Bergizi Gratis (MBG) yang sampai Mei sudah mencapai lebih dari 3,4 juta penerima manfaat dan diperkirakan menyentuh 6 juta di akhir Juni. https://t.co/zosJWv4HQx",28,Nendidesinta,1725580858462187520,0,0,0,0,in,,makan_bergizi_gratis,neutral,,
1944223826130481481,2025-07-13 02:34:16+00:00,2025-07,Bulan_7,"Lewat program makan bergizi gratis, Presiden Prabowo buktiin komitmen serius buat nyediain gizi anak-anak Indonesia. Targetnya nggak main-main: sampai akhir 2025, jutaan anak di 38 provinsi bisa makan sehat tiap hari. Generasi sehat, masa depan kuat!

 https://t.co/6pJQuXCgqN",37,abbygaals,1792541234239512576,0,0,0,0,in,,makan_bergizi_gratis,positive,,
1944284311483560052,2025-07-13 06:34:37+00:00,2025-07,Bulan_7,"i ❤️ makan bergizi gratis
i ❤️ danantara
i ❤️ zulhas
i ❤️ airlangga hartarto
i ❤️ prabowo",18,PrinceCharlesDK,1360106704520679424,0,0,1,0,in,,makan_bergizi_gratis,positive,,
1944312411097641445,2025-07-13 08:26:17+00:00,2025-07,Bulan_7,Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo https://t.co/8KMJanIFsa. melaksanakan peninjauan Satuan Pelayanan Pemenuhan Gizi (SPPG) Polrestabes Medan pada Jumat (11/7) untuk memastikan bahwa program Makan Bergizi Gratis (MBG) berjalan tepat sasaran. @DivHumas_Polri https://t.co/28dNIjBBSf,33,brimobdiy,1006223761,1,0,1,0,in,,mbg,neutral,,
1944314054908252266,2025-07-13 08:32:48+00:00,2025-07,Bulan_7,"Wamendagri Bim Arya Makan Bergizi Gratis Harus Higienis Dan Bernutrisi
#MakanBergiziGratis
#ManfaatMBG
#CegahStunting
#DukungMBG
#IndonesiaEmas2045 https://t.co/xVZ7M1tz4v",16,youren_dow,1357063115423109121,0,0,1,0,in,,makan_bergizi_gratis,positive,,
1944321302569087020,2025-07-13 09:01:36+00:00,2025-07,Bulan_7,"@siardhi @Ndons_Back @prabowo @are_inismyname @florieliciouss @BANGSAygSUJUD @99propaganda @IrawanRommi @DarekaRendy @jatmiko99604253 @azissubekti Yang biasa minta pungutan itu komite. 

Sekolah negeri tidak ada uang gedung dan spp. Tapi dan lain lain ada saja pungutannya. 

Kemarin saat 02 menang Pilpres diolok olok kan makan bergizi gratis jadi tai kalau sekolah gratis jadi pintar. Sekolah gratis ada sejak era SBY",56,Kimberley_PS08,1334544700917727234,1,0,1,0,in,,makan_bergizi_gratis,negative,,
1944323046405476779,2025-07-13 09:08:32+00:00,2025-07,Bulan_7,anak sekolah disuguhin mbg,4,,1783199796398075904,0,0,0,0,in,,mbg,neutral,,
1944325490208281075,2025-07-13 09:18:15+00:00,2025-07,Bulan_7,Jenderal Listyo Sigit Prabowo meresmikan 29 dapur SPPG sebagai bentuk dukungan Polri terhadap Program Makan Bergizi Gratis (MBG) salah satu prioritas Asta Cita Presiden Prabowo. Langkah nyata menuju generasi sehat dan kuat! 🇮🇩 Selengkapnya di https://t.co/n3MuLg92oy https://t.co/RfI7Phg1jM,37,astakomunikasi,1889530835742892037,0,0,0,0,in,,mbg,positive,,
1944326280184565875,2025-07-13 09:21:23+00:00,2025-07,Bulan_7,Program MBG Presiden Prabowo untuk menurunkan jumlah stunting tentu harus di dukung banyak pihak. Kendala pasti ada tapi harus dicari solusinya. Tidak ada kebijakan yg bisa memuaskan ego banyak pihak. https://t.co/Ht5FN5LLuT,31,Cilukba023,1935429216046301185,0,0,0,0,in,,mbg,positive,,
1944339849705914539,2025-07-13 10:15:18+00:00,2025-07,Bulan_7,program mbg ke anak-anak sd be like:,7,,2157634922,0,0,0,0,in,,mbg,neutral,,
1944353169955328319,2025-07-13 11:08:14+00:00,2025-07,Bulan_7,Pemerintah Prabowo Gibran selama 6 bulan pertama keberhasilan dan kepercayaan Publik yg tinggi. pengendalian inflasi terendah didunia produksi beras rekor tertinggi stabilitas harga ekonomi stabil dan program MBG yg berhasil.kepercayaan pd Pemerintah Prabowo Gibran hampir 80% https://t.co/TmZD50oHaD,37,SigitWasito8,1628295604316282880,4,0,3,0,in,,mbg,positive,,
1944354475440746832,2025-07-13 11:13:25+00:00,2025-07,Bulan_7,Apa nunggu tahun ajaran barubyah MBG baru dimaksimalkan?... Artinya kick off nya baru besok pas anak sekolah baru masuk,19,ZoneVenomWar,398798880,0,0,0,0,in,,mbg,neutral,,
1944355723133305217,2025-07-13 11:18:23+00:00,2025-07,Bulan_7,buzzer mbg sppi sppg template dan bahasa bot semua,9,,1213085838797504512,0,0,0,0,in,,mbg,negative,,
1944361169696817606,2025-07-13 11:40:01+00:00,2025-07,Bulan_7,Kata gue program mbg ini ga guna bgt makanan ga bergizi. Manalagi jadi ladang korupsi kakak temen gue ada yg jadi kepala dapur sampe ngundurin diri gara2 ada korupsi per anak dipotong jadi 12.500 makanan apaaan tuh,37,,1666452319142027265,0,0,0,0,in,,mbg,negative,,
1944367474490966347,2025-07-13 12:05:05+00:00,2025-07,Bulan_7,Dengan Program MBG setiap anak punya kesempatan yang sama untuk tumbuh sehat cerdas dan kuat menuju masa depan gemilang. #MakanBergiziGratis #ManfaatMBG #CegahStunting #DukungMBG #IndonesiaEmas2045 https://t.co/plxVzhO8VH,25,Rakyat6dua,1578037574030925827,1,0,0,0,in,,mbg,positive,,
1944368264710086958,2025-07-13 12:08:13+00:00,2025-07,Bulan_7,Air mata buaya sama kek kasus Bank Century dulu mungkin juga menangis karena bakal nyariin duit ratusan triliun utk MBG.,20,Ghazy_001,1810210040781185024,0,0,0,0,in,,mbg,negative,,
1944369157350576391,2025-07-13 12:11:46+00:00,2025-07,Bulan_7,Video Bukti Konkret Polda Riau Dukung MBG: Bangun 9 SPPG https://t.co/xSnX3Xx5vY,11,20detik,598959076,0,0,0,0,in,,mbg,neutral,,
1944369637359313190,2025-07-13 12:13:40+00:00,2025-07,Bulan_7,Mendukung Program MBG #MakanBergiziGratis #ManfaatMBG #CegahStunting #DukungMBG #IndonesiaEmas2045 https://t.co/tiqcqMFIoJ,9,LadyMuthaFucknA,359802769,1,0,1,0,in,,mbg,positive,,
1944370567609778500,2025-07-13 12:17:22+00:00,2025-07,Bulan_7,MBG gizi cukup anak tumbuh hebat. #MakanBergiziGratis #ManfaatMBG #CegahStunting #DukungMBG #IndonesiaEmas2045 https://t.co/jEvUYner8K,12,FloraGalak66,1562109708701339648,0,0,1,1,in,,mbg,positive,,
1944377909977678105,2025-07-13 12:46:33+00:00,2025-07,Bulan_7,Dukung Penuh Program MBG Kapolri Hadiri Groundbreaking 9 SPPG Polda Riau RIAU - Kapolri Jenderal Listyo Sigit Prabowo menghadiri kegiatan Groundbreaking sembilan dapur Satuan Pelayanan Pemenuhan Gizi (SPPG) Polda Riau Minggu (13/7/2025). https://t.co/F9d9IblbRi,33,PolresKepahiang,2148257166,0,0,0,0,in,,mbg,neutral,,
1944379605185331554,2025-07-13 12:53:17+00:00,2025-07,Bulan_7,Dukung MBG Kapolri hadiri groundbreaking sembilan SPPG Polda Riau https://t.co/zNWkhGDgLr,10,,1870427787611578368,0,0,0,0,in,,mbg,neutral,,
1944380621343559986,2025-07-13 12:57:19+00:00,2025-07,Bulan_7,korban mbg https://t.co/qX9FMiKKEa,3,,1642944035953455104,1,0,0,0,in,,mbg,negative,,
1944388885577883661,2025-07-13 13:30:09+00:00,2025-07,Bulan_7,Contoh Mbg dan food estate melalui pemberdayaan umkm menuju indonesia emas,11,,128893005,0,0,0,0,in,,mbg,neutral,,
1944397086989906374,2025-07-13 14:02:45+00:00,2025-07,Bulan_7,Cita-Cita Presiden Prabowo Mulai Terwujud Program MBG Disambut Antusias Warga Cilacap https://t.co/zBx5JciPR2,12,jpnncom,79130206,0,0,0,0,in,,mbg,positive,,
1944398250091360477,2025-07-13 14:07:22+00:00,2025-07,Bulan_7,Jangan biarkan kekurangan gizi menghambat potensi anak Indonesia Program MBG hadir untuk pastikan setiap anak bisa meraih mimpi mereka Ayo dukung #MakanBergiziGratis https://t.co/X9DzQqliji,23,ravidnath,1366085646,0,0,0,0,in,,mbg,positive,,
1944398318798250368,2025-07-13 14:07:39+00:00,2025-07,Bulan_7,Program Makan Bergizi Gratis (MBG) adalah investasi strategis untuk ciptakan generasi sehat cerdas dan berdaya saing Dukung anak Indonesia meraih mimpi mereka #MakanBergiziGratis https://t.co/tvIG0caSeg,24,ravidnath,1366085646,0,0,0,0,in,,mbg,positive,,
1944399855519940799,2025-07-13 14:13:45+00:00,2025-07,Bulan_7,mbg hari ini mksh prabowo https://t.co/cwMSPegmw4,6,strkyew,1788739120694702080,1,0,1,0,in,,mbg,positive,,
1944413536630772166,2025-07-13 15:08:07+00:00,2025-07,Bulan_7,Program MBG menjadi langkah strategis untuk pemenuhan gizi Anak. #MakanBergiziGratis https://t.co/Vo5FPiXPUx,11,travis_moh,1357062904919576576,0,0,0,0,in,,mbg,positive,,
1944419415212081522,2025-07-13 15:31:28+00:00,2025-07,Bulan_7,Sumpah tiap liat ini gif keinget mbg,7,,863055415315021825,0,0,1,0,in,,mbg,neutral,,
1944420375158288422,2025-07-13 15:35:17+00:00,2025-07,Bulan_7,MBG hadir generasi sehat tercipta. #MakanBergiziGratis #ManfaatMBG #CegahStunting #DukungMBG #IndonesiaEmas2045 https://t.co/MWHsk6EUgd,11,PasukanSinga,2746809658,1,0,0,0,in,,mbg,positive,,
1944420416010977759,2025-07-13 15:35:27+00:00,2025-07,Bulan_7,MBG investasi untuk generasi emas. #MakanBergiziGratis #ManfaatMBG #CegahStunting #DukungMBG #IndonesiaEmas2045 https://t.co/MWHsk6Fs5L,11,PasukanSinga,2746809658,1,0,0,0,in,,mbg,positive,,
1944420454221136175,2025-07-13 15:35:36+00:00,2025-07,Bulan_7,MBG cegah stunting bangun harapan. #MakanBergiziGratis #ManfaatMBG #CegahStunting #DukungMBG #IndonesiaEmas2045 https://t.co/MWHsk6Fs5L,11,PasukanSinga,2746809658,1,0,0,0,in,,mbg,positive,,
1944432042617319733,2025-07-13 16:21:39+00:00,2025-07,Bulan_7,Program MBG untuk pemenuhan gizi dan mencegah stunting menyongsong generasi unggul. #MakanBergiziGratis #ManfaatMBG #CegahStunting #DukungMBG #IndonesiaEmas2045 https://t.co/dDEWFOh5pO,17,restifuzy,714232837,1,0,0,0,in,,mbg,positive,,
1944435161636188610,2025-07-13 16:34:03+00:00,2025-07,Bulan_7,MBG Fondasi SDM Unggul Menuju Indonesia Emas #MakanBergiziGratis #ManfaatMBG #CegahStunting #DukungMBG #IndonesiaEmas2045 https://t.co/7LN0HDI7UF,13,,1620159172913545217,0,0,0,0,in,,mbg,positive,,
1944511992842350898,2025-07-13 21:39:21+00:00,2025-07,Bulan_7,Pemerintah masih sibukk urus MBG yg ga jelas?? Lee @gibran_tweet janji 19jt lapangan kerja piye?? 10 Provinsi dengan Tingkat Pengangguran Tertinggi DKI Jakarta Urutan 6 - https://t.co/O5gb4wWWK9 https://t.co/YD1fIjbM5s,28,MasBolali,1603718684148903938,0,0,0,0,in,,mbg,negative,,
1944527000464654532,2025-07-13 22:38:59+00:00,2025-07,Bulan_7,Dukung Penuh Program MBG Kapolri Groundbreaking 9 SPPG di Polda Riau https://t.co/a86l8gAQTk,12,,977522014192787456,0,0,0,0,in,,mbg,neutral,,
1944542470886629595,2025-07-13 23:40:27+00:00,2025-07,Bulan_7,Program MBG Dorong Pemberdayaan UMKM untuk Pertumbuhan Ekonomi Lokal. #MBGUntukUMKM #EkonomiLokalBangkit #UMKMBerdaya https://t.co/TgxA4EO5XH,13,kusumaputri9898,1754044570827190272,0,0,0,0,in,,mbg,positive,,
1944762791942078680,2025-07-14 14:15:56+00:00,2025-07,Bulan_7,"Babinsa Dampingi Penyaluran Program Makan Bergizi Gratis Dukung Gizi Seimbang Anak Sekolah di Kota Bima.

Selengkapnya di : 👇

https://t.co/TBx9rPZJp9

@Puspen_TNI 
@tni_ad 
@Kodam9Udayana 
@Korem162W 

#kodim1608bima https://t.co/f49hc4Tbp1",26,kodim1608bima,1596318377668382720,1,0,0,0,in,,makan_bergizi_gratis,neutral,,
1944774594734280804,2025-07-14 15:02:50+00:00,2025-07,Bulan_7,"@strespkpm weeh, makan bergizi gratis kah?",6,nakamatika,1145123964940718080,0,0,1,0,in,,makan_bergizi_gratis,neutral,,
1944796783437353256,2025-07-14 16:31:00+00:00,2025-07,Bulan_7,"Waka Komisi IX DPR, Yahya Zaini, ingatkan agar usulan tambahan anggaran Rp 118 triliun untuk program makan bergizi gratis tak berujung pemborosan, tapi disertai upaya menyelesaikan akar masalah secara menyeluruh. https://t.co/hDAYAXVywC",31,detikcom,69183155,3,1,1,0,in,,makan_bergizi_gratis,neutral,,
1944886802638413918,2025-07-14 22:28:42+00:00,2025-07,Bulan_7,"Kepolisian Resor Kota (Polresta) Palangka Raya turut mengikuti video conference (vicon) yang digelar oleh Polda Kalteng dalam rangka analisa dan evaluasi (anev) Program Ketahanan Pangan dan Makan Bergizi Gratis (MBG), Senin (14/7/2025) siang. https://t.co/5qk1XEt00K",34,PolresPalangka,941493701112561664,1,0,0,0,in,,makan_bergizi_gratis,neutral,,
1944904843094532332,2025-07-14 23:40:23+00:00,2025-07,Bulan_7,Program Makan Bergizi Gratis yang diinisiasi oleh Presiden Prabowo merupakan langkah positif dalam menghadapi masalah kekurangan gizi anak #papua #papuatengah #papuahits #jayapura #nabire #jayawijaya #merauke #mbg #mbgpapua #MBGMajukanPapua https://t.co/pO1E4cnvTm,29,FitriAulia92_,1356941787487588355,2,0,0,0,in,,makan_bergizi_gratis,positive,,
1944911325047791863,2025-07-15 00:06:09+00:00,2025-07,Bulan_7,"Waspadai Penipuan Berkedok Program Makan Bergizi Gratis, DPR dan BGN Imbau Warga Cilacap https://t.co/9YlOhUI1sv",14,AboutSemarangID,381923504,0,0,0,0,in,,makan_bergizi_gratis,neutral,,
1944914143959785791,2025-07-15 00:17:21+00:00,2025-07,Bulan_7,"@Goo9le_Fiv3 Pak @prabowo  liat nih, boro2  makan bergizi gratis , tempat mereka belajar aja di acak2.
Beginikah untuk menuju Indonesia emas?",21,JonTukrat,1706834055504044032,1,0,1,0,in,,makan_bergizi_gratis,negative,,
1944928902121710065,2025-07-15 01:15:59+00:00,2025-07,Bulan_7,Kepala Suku Besar Moi Dukung Program Makan Bergizi Gratis https://t.co/zl66oVGSgg,10,InfoPapua7,1489085305651347460,0,0,0,0,in,,makan_bergizi_gratis,positive,,
1944949957733310783,2025-07-15 02:39:40+00:00,2025-07,Bulan_7,"Babinsa Pengasih Koramil 11/Pengasih Kodim 0731/Kulon Progo Sertu Ibnu bersama Bhabinkamtibmas, Senin (14/7/2025), pendampingan pendistribusian Makan Bergizi Gratis (MBG) dari SPPG Mandiri Mitra BGN Dapur Rodlotul Pengasih, ke sekolah penerima program MBG. https://t.co/yiUy7TGkXd",33,pendim0731,710626216135491584,2,0,0,0,in,,makan_bergizi_gratis,neutral,,
1944965257828688304,2025-07-15 03:40:27+00:00,2025-07,Bulan_7,"@TheCurut007 Kitong Siap Sukseskan Program Makan Bergizi Gratis 

#mbg #makanbergizigratis #papuabarat #westpapuankri #prabowo https://t.co/4JY1ckJPUu",14,yesaya_dimara,1413436646423293955,0,0,0,0,in,,makan_bergizi_gratis,positive,,
1944968432635756887,2025-07-15 03:53:04+00:00,2025-07,Bulan_7,"Tolong presiden @prabowo hentikan program makan siang gratis di sekolah sekolah.
Karena sudah menutup usaha kami para pedagang kecil antar sekolah.
Dan program makan siang bergizi gratis menjadikan sumber korupsi berjamaah.",31,bantarbarang,1649856829,0,0,0,0,in,,makan_bergizi_gratis,negative,,
1944996586385289325,2025-07-15 05:44:57+00:00,2025-07,Bulan_7,Badan Gizi Nasional (BGN) mencatat penerima manfaat program Makan Bergizi Gratis (MBG) kini telah mencapai 7 juta. https://t.co/4ji90ueCNe,18,garda_ntt789,1859990476381995008,0,0,0,0,in,,makan_bergizi_gratis,positive,,
1944997666502709329,2025-07-15 05:49:14+00:00,2025-07,Bulan_7,"Masyarakat desa didorong menjadi enterpreneur. Lewat program Makan Bergizi Gratis, akan dibuka peluang usaha. Ditargetkan, 50.000 desa bakal dilibatkan dalam produksi pangan.

Di sinilah letak efek langsung dr perencanaan pertumbuhan ekonomi yg dirancang pemerintah sebesar 8%",36,Minietweets_,1331503267814072320,4,1,0,0,in,,makan_bergizi_gratis,positive,,
1945013531859943802,2025-07-15 06:52:17+00:00,2025-07,Bulan_7,"Program Makan Bergizi Gratis memberikan energi baru bagi anak-anak demi menyongsong masa depan yang sukses dan berguna.#ManfaatMakanBergiziGratis
#MakanBergiziGratis
#ProgramMakanBergiziGratis
#DukungProgramMakanBergiziGratis https://t.co/crGbiBE3df",21,derryakbr,1564385765773021185,1,0,0,1,in,,makan_bergizi_gratis,positive,,
1945023194211012684,2025-07-15 07:30:40+00:00,2025-07,Bulan_7,"Kegiatan Makan Bergizi Gratis Warnai Kebahagiaan Anak-Anak di Wilayah Kodim 1430/Konut

Baca selengkapnya di https://t.co/XBJiq1SRAw https://t.co/mN2IkHKVZM",16,Kodim1430Konut,1605793648032956416,0,0,0,0,in,,makan_bergizi_gratis,neutral,,
1945031862566404432,2025-07-15 08:05:07+00:00,2025-07,Bulan_7,Babinsa Koramil 12/Tirto Kodim 0710/Pekalongan Korem 071/Wk Sertu Hairun Kaimudin monitoring pelaksanaan kegiatan program Makan Bergizi Gratis di wilayah binaannya. https://t.co/JZUxiaSa0t,21,kodim_0710,778788691804389378,0,0,0,0,in,,makan_bergizi_gratis,neutral,,
1945044280084717760,2025-07-15 08:54:28+00:00,2025-07,Bulan_7,Babinsa Koramil 02/Pekalongan Timur Kodim 0710/Pekalongan Korem 071/Wk monitoring pelaksanaan kegiatan program Makan Bergizi Gratis di wilayah binaannya. https://t.co/2Sv2GYfOf7,19,kodim_0710,778788691804389378,0,0,0,0,in,,makan_bergizi_gratis,neutral,,
1945063016057192883,2025-07-15 10:08:55+00:00,2025-07,Bulan_7,"BHABINKAMTIBMAS KEL RAWA BUNGA AIPTU HENDRIK.S MELAKUKAN PENGAMANAN GIAT PEMBERIAN MAKAN BERGIZI GRATIS (MBG) DI SD 11/12 PAGI, SMP 62, SMA 54 KEL. RAWA BUNGA JATINEGARA JAKARTA TIMUR https://t.co/6OlRCSBzOa",29,HumasPolsekJat2,1247733760679751680,1,0,0,0,in,,makan_bergizi_gratis,neutral,,
1945067009357566181,2025-07-15 10:24:47+00:00,2025-07,Bulan_7,"Selasa, 15 Juli 2025.
Kejaksaan Negeri Langsa melalui Seksi Perdata dan Tata Usaha Negara melaksanakan kegiatan Pendampingan hukum kepada Badan Gizi Nasional tentang Program Makan Bergizi Gratis di Wilayah Kota Langsa.
https://t.co/1diNPdBIoz",32,kejarilangsa,1372057064600576002,0,0,0,0,in,,makan_bergizi_gratis,neutral,,
1945068193900294290,2025-07-15 10:29:29+00:00,2025-07,Bulan_7,BHABINKAMTIBMAS KEL CIPINANG CEMPEDAK AIPTU MUSLIH MELAKUKAN PENGAMANAN GIAT PEMBERIAN MAKAN BERGIZI GRATIS ( MBG) DI SMPN 36 KEL. CIPINANG CEMPEDAK JATINEGARA JAKARTA TIMUR https://t.co/JNtzcRLmqG,25,HumasPolsekJat2,1247733760679751680,1,0,0,0,in,,makan_bergizi_gratis,positive,,
1945072613694263307,2025-07-15 10:47:03+00:00,2025-07,Bulan_7,"Tersebar informasi yang mengandung disinformasi, fitnah, dan kebencian (DFK) yang menyatakan bahwa Program Makan Bergizi Gratis (MBG) akan dihentikan oleh Presiden Prabowo.

Faktanya, program MBG tetap berjalan di bawah pengelolaan Badan Gizi Nasional. https://t.co/rGHsQs0dbA",34,cekfakta_ri,1925460731933466624,3,0,0,1,in,,makan_bergizi_gratis,positive,,
1945077567670685749,2025-07-15 11:06:44+00:00,2025-07,Bulan_7,"SPPG Polda DIY Salurkan 1.954 Paket Makan Bergizi Gratis Kepada Siswa Kulon Progo

#PoldaDIY #PoldaJogja #BidHumasPoldaDIY #PolriUntukMasyarakat #SPPG #Brimob

https://t.co/TEZZBFOjB0",20,PoldaJogja,818341300797722624,1,1,1,0,in,,makan_bergizi_gratis,neutral,,
1945091683508478375,2025-07-15 12:02:50+00:00,2025-07,Bulan_7,Muhammadiyah Resmikan 21 SPPG untuk Makan Bergizi Gratis Se-Indonesia https://t.co/aQ5RiYCPIH,10,kumparan,759692754985242625,0,0,0,0,in,,makan_bergizi_gratis,neutral,,
1945111612412559480,2025-07-15 13:22:01+00:00,2025-07,Bulan_7,Program Makan Bergizi Gratis (MBG) membuka peluang peningkatan ekonomi dan pemberdayaan masyarakat lokal Dengan nutrisi yang cukup generasi sehat dan cerdas siap wujudkan #IndonesiaEmas 2045 #MakanBergiziGratis https://t.co/r0hqVV8kCC,27,ravidnath,1366085646,0,0,0,0,in,,makan_bergizi_gratis,positive,,
1945427680226377881,2025-07-16 10:17:57+00:00,2025-07,Bulan_7,Ada belatung dalam makanan MBG siswa unggah dan rekam ke medsos. Duh kejadian ke berapa nih? https://t.co/DVVxzSlkh0,17,Goo9le_Fiv3,1720304366467571712,2,1,1,1,in,,mbg,negative,,
1945432265980620884,2025-07-16 10:36:11+00:00,2025-07,Bulan_7,Sekarang nggak ada lagi jurang gizi antara kota dan pelosok semua berkat makan bergizi gratis dari MBG https://t.co/F6IIr69bD2,18,,1684503981723373570,0,0,0,0,in,,mbg,positive,,
1945434113403404418,2025-07-16 10:43:31+00:00,2025-07,Bulan_7,Dan terjadi Lagi.. Belatung ditemukan di lauk MBG siswa Tuban! Videonya direkam saat MPLS dan langsung viral. Anggaran Ratusan Triliun anak sekolah malah makan siang gratis yg ada belatung nya.. Miris.. : IG @/tubanviral https://t.co/S9hLetsU6F,35,165Hati,1752532657639165952,13,4,0,0,in,,mbg,negative,,
1945446961425142065,2025-07-16 11:34:34+00:00,2025-07,Bulan_7,Kalau bgini aku bela mbg sih pak,7,RevaDominica,1387429975184248833,0,0,0,0,in,,mbg,positive,,
1945452509369417830,2025-07-16 11:56:37+00:00,2025-07,Bulan_7,Dengan MBG kebahagiaan anak-anak di desa makin lengkap karena makan bergizi gratis untuk semua https://t.co/Z8nuTcyNoH,15,beby_maleba9,1696027018641756160,0,0,0,0,in,,mbg,positive,,
1945460913886167329,2025-07-16 12:30:01+00:00,2025-07,Bulan_7,Mhon koreksi perusahaan ini pak @prabowo Belatung ditemukan di lauk MBG siswa Tuban! Videonya direkam saat MPLS dan langsung viral. Kepala Badan Gizi Nasional (BGN) Dadan Hindayana menyebut dapur penyedia baru 3 hri operasi kini diminta evaluasi total. : IG @/tubanviral https://t.co/rxWj8422q1,42,,1607596836747108354,1,0,0,0,in,,mbg,negative,,
1945462890632454272,2025-07-16 12:37:52+00:00,2025-07,Bulan_7,[MENIMBANG EFEKTIVITAS MBG SOLUSI ATAU BEBAN BARU?] Informasi lebih lanjut cek disini https://t.co/GqYFsr8sWx 224/VI/9-25 #HidupMahasiswa #HidupRakyatIndonesia #KabinetDanadyaksa https://t.co/W7PKGwP2hR,18,,611657309,0,0,0,0,in,,mbg,neutral,,
1945468778923573700,2025-07-16 13:01:16+00:00,2025-07,Bulan_7,Zholim. Sama kek MBG,4,ydrefla7_,1177135636953718789,0,0,0,0,in,,mbg,negative,,
1945468959463178557,2025-07-16 13:01:59+00:00,2025-07,Bulan_7,Investasi gizi anak adalah investasi masa depan. Program MBG cetak generasi cerdas untuk Indonesia Emas 2045. #MakanBergiziGratis #GenerasiEmas #IndonesiaMaju https://t.co/RcU37PlF2Q,20,Putriamelia234,1290522493237620738,0,0,0,0,in,,mbg,positive,,
1945469084537344301,2025-07-16 13:02:29+00:00,2025-07,Bulan_7,Generasi sehat generasi produktif. MBG adalah kunci mencapai Indonesia Emas 2045. Mari bersama dukung. #MakanBergiziGratis #GenerasiEmas #IndonesiaMaju https://t.co/Z37QqsKjEC,18,NKRIBersatu3,1245310549132324865,0,0,0,0,in,,mbg,positive,,
1945470101224100348,2025-07-16 13:06:31+00:00,2025-07,Bulan_7,Terkait biaya APBN Menkeu @smindrawatii sudah siapkan MBG Rp.240T menjadi program prioritas Pres @prabowo hanya tahun selanjutnya untuk sumber APBN Menkeu SMI ikut menentukan kontrak Minerba salah satu sumber penerimaan APBN. Waktu Orde Baru Menkeu mentukan sumber dana minerba. https://t.co/EglRxxSBy3,40,KamarullahH,2898088374,0,0,0,0,in,,mbg,neutral,,
1945476247712305435,2025-07-16 13:30:57+00:00,2025-07,Bulan_7,Makan Bergizi Gratis untuk kesejahteraan rakyat Papua dan manfaatnya bagi generasi muda dalam meraih prestasi. #PapuaDamai #MBGUntukPapua #PapuaIndonesia #paobc #GOLD #ekonomitumbuh #SwasembadaPangan https://t.co/XOWktd4X9k,23,cutsarah,265493504,2,0,0,0,in,,mbg,positive,,
1945477970761527351,2025-07-16 13:37:48+00:00,2025-07,Bulan_7,MBG bukan sekadar bantuan tapi investasi jangka panjang untuk generasi unggul sehat dan cerdas Langkah nyata wujudkan Indonesia Emas 2045 #MakanBergiziGratis https://t.co/GvatjIEPt1,22,ravidnath,1366085646,0,0,1,0,in,,mbg,positive,,
1945478446244843984,2025-07-16 13:39:41+00:00,2025-07,Bulan_7,Dengan program MBG di Papua anak-anak Papua sehat masa depan mereka cerah Indonesia kuat! #PapuaIndonesia #PapuaSejahtera #MBGPapua #IndonesiaMaju #MakanBergiziGratis #Trump #thebuccaneers https://t.co/1D5bkVjqcS,22,Coffee2Talks,298641815,1,0,0,0,in,,mbg,positive,,
1945483225087746483,2025-07-16 13:58:40+00:00,2025-07,Bulan_7,Aanjjggg kaget buka ig liat realokasi anggaran mbg buat kesehatan ternyata tugas kating akk,14,,1736008669056393216,0,0,1,0,in,,mbg,negative,,
