id_str,conversation_id_str,created_at,period,full_text,word_count,username,user_id_str,favorite_count,retweet_count,reply_count,quote_count,lang,location,source_keyword,label,label_roberta,annotator_notes
1952215229384872373,1952215229384872373,2025-08-04 03:49:15,period_7,"Jangan biarkan anak kita kekurangan gizi! Program Makan Bergizi Gratis memberikan karbohidrat, protein, dan semangat belajar. Bantu mereka meraih masa depan cerah untuk Indonesia Emas 2045! #MakanBergiziGratis #IndonesiaEmas2045 https://t.co/svbL0w1Niu",29,"dinosartos",2506280550,1,0,1,0,in,,makan_bergizi_gratis,,,
1952216605313884258,1952216605313884258,2025-08-04 03:54:43,period_7,"Dalam upaya mendukung program nasional Makan Bergizi Gratis, Polri membangun Satuan Pelayanan Pemenuhan Gizi (SPPG) Polri. Dalam pembangunan SPPG Polri, Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo, https://t.co/z2PrPM60ZO. https://t.co/BZVElgCFzF",29,"Elisabet1297852",1826860565807202307,0,0,0,0,in,,makan_bergizi_gratis,,,
1952225973740380171,1952225973740380171,2025-08-04 04:31:57,period_7,"Kapolsek Kedungwaringin Akp Aliyani, SH bersama Kanit Intel Ipda Faisal Malis,SH, Ps. Kanit Propam Aiptu Januar Muktarom dan Personil lainnya melaksanakan kegiatan Rapat Koordinasi bersama Muspika dalam rangka Program Makan Bergizi Gratis oleh Badan Gizi Nasional https://t.co/YjUnSdjwwo",37,"HumasPolsekKed4",1270588343923798016,0,0,0,0,in,,makan_bergizi_gratis,,,
1952233010310381809,1952233010310381809,2025-08-04 04:59:55,period_7,Program makan bergizi gratis upaya mencegah stunting pada anak https://t.co/6WxPZz8fgJ,10,"ravidnath",1366085646,0,0,0,0,in,,makan_bergizi_gratis,,,
1952233107970506969,1952233107970506969,2025-08-04 05:00:18,period_7,Makan bergizi gratis upaya pemenuhan gizi anak https://t.co/jfFCgmLkvd,8,"ravidnath",1366085646,0,0,0,0,in,,makan_bergizi_gratis,,,
1952235962387538034,1952235962387538034,2025-08-04 05:11:38,period_7,Program makan bergizi gratis bukti nyata Indonesia perhatikan masa depan generasi penerus #MakanBergiziGratis #DukungMakanBergiziGratis https://t.co/s6bqC6OzQm,15,"bhinneka_news",812305110,0,0,0,0,in,,makan_bergizi_gratis,,,
1952237076415717671,1952237076415717671,2025-08-04 05:16:04,period_7,"Program Makan Bergizi Gratis mendorong tumbhnya usaha pangan lokal dan membuka lapangan kerja baru di berbagai daerah.

#MakanBergiziGratis #EkonomiLokal #IndonesiaMaju https://t.co/CPgr78EBpL",21,"LetsSky06",1918164587108810753,0,0,0,0,in,,makan_bergizi_gratis,,,
1952237595284721747,1952237595284721747,2025-08-04 05:18:08,period_7,"Program Makan Bergizi Gratis, masa depan anak-anak jadi terjamin https://t.co/3tsK728gMG",10,"JoinNkri",1415511562719166465,1,0,1,0,in,,makan_bergizi_gratis,,,
1952237655749693797,1952237595284721747,2025-08-04 05:18:22,period_7,"Upaya pemenuhan Gizi Anak, Makan Bergizi Gratis https://t.co/RVwW8oqeRx",8,"JoinNkri",1415511562719166465,1,0,1,0,in,,makan_bergizi_gratis,,,
1952237873975210267,1952237595284721747,2025-08-04 05:19:14,period_7,Mari Dukung Keberhasilan Makan Bergizi Gratis https://t.co/SxFOI4a5c6,7,"JoinNkri",1415511562719166465,1,0,0,0,in,,makan_bergizi_gratis,,,
1952248939383861424,1952248939383861424,2025-08-04 06:03:12,period_7,"Babinsa Koramil 1406-06/Pammana Dampingi Sosialisasi Program Makan Bergizi Gratis di SDN 382 Pallawarukka
#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli https://t.co/YbImCn5bw6",20,"WajoKodim",1343440319606472706,1,0,1,0,in,,makan_bergizi_gratis,,,
195226407171960037,1952264071719600370,2025-08-04 07:03:20,period_7,"Kapolres Karangasem Tinjau Persiapan Ground Breaking SPPG Untuk Program ""Makan Bergizi Gratis""

Senin (4/8), AKBP Joseph Edward Purba, S.H., S.I.K., M.H. meninjau lokasi pembangunan Satuan Pelayanan Pemenuhan Gizi (SPPG) di Polsek Manggis. https://t.co/enAc0QiDIZ",33,"reskarangasem",918683660248793088,0,0,0,0,in,,makan_bergizi_gratis,,,
195226485518627272,1952264842796228704,2025-08-04 07:06:27,period_7,"Anak sehat, belajar pun semangat berkat makan bergizi gratis dari pemerintah   #ManfaatMakanBergiziGratis #MakanBergiziGratis #ProgramMakanBergiziGratis #DukungProgramMakanBergiziGratis https://t.co/sDDgSklKu0",16,"masmoel831",1482209403676020736,0,0,1,0,in,,makan_bergizi_gratis,,,
1952264899184467986,1952264842796228704,2025-08-04 07:06:37,period_7,Program makan bergizi gratis ciptakan kesempatan yang sama bagi seluruh anak Indonesia   #ManfaatMakanBergiziGratis #MakanBergiziGratis #ProgramMakanBergiziGratis #DukungProgramMakanBergiziGratis https://t.co/QYrZvD9USy,17,"masmoel831",1482209403676020736,0,0,0,0,in,,makan_bergizi_gratis,,,
1952282934121320904,1952282934121320904,2025-08-04 08:18:17,period_7,"DISASAR: Siswa madrasah di Kecamatan Puri menikmati menu Makan Bergizi Gratis yang disuplai dari SPPG setempat.

https://t.co/Qcz0JbrX1z

#MBG #Mojokerto #SPPG",20,"radar_mojokerto",1082298917885161472,0,0,0,0,in,,makan_bergizi_gratis,,,
1952283229572178061,1952283229572178061,2025-08-04 08:19:28,period_7,"MPU Aceh Siap Membantu Dapur MBG di Seluruh Aceh Dapat Sertifikat Halal
Majelis Permusyawaratan Ulama Aceh menyatakan kesiapannya untuk membantu proses sertifikat halal bagi seluruh dapur penyedia makanan dalam program Makan Bergizi Gratis (MBG) di Aceh
https://t.co/ssGV1AJlWB",37,"serambinews",64635651,0,0,0,0,in,,makan_bergizi_gratis,,,
1952554769073287398,1952554769073287398,2025-08-05 02:18:28,period_7,"Makan Bergizi Gratis mendukung ekonomi dengan meningkatkan produktivitas UMKM
#MakanBergiziGratis
#ManfaatMBG
#CegahStunting
#DukungMBG
#IndonesiaEmas2045 https://t.co/LArI3dEtoD",15,"KarmanTejo",1415336621331734532,0,0,0,0,in,,makan_bergizi_gratis,,,
1952554803361673565,1952554803361673565,2025-08-05 02:18:36,period_7,"Dukung Program Pemerintah Makan Bergizi Gratis
#MakanBergiziGratis
#ManfaatMBG
#CegahStunting
#DukungMBG
#IndonesiaEmas2045 https://t.co/8D7nbox18c",12,"KarmanTejo",1415336621331734532,0,0,0,0,in,,makan_bergizi_gratis,,,
1952559423727280629,1952559423727280629,2025-08-05 02:36:58,period_7,Makan Bergizi Gratis tuk masa depan anak² https://t.co/Kq1Mnr1lVN,8,"matildapuutrii",1564541754946486277,1,0,1,0,in,,makan_bergizi_gratis,,,
1952559430480138671,1952559430480138671,2025-08-05 02:36:59,period_7,"3.362 Siswa di Pugung Tanggamus Terima Program Makan Bergizi Gratis

https://t.co/vaGY7rlEw7",11,"kupastuntasnew",849799685258657792,1,1,1,0,in,,makan_bergizi_gratis,,,
1952561472061804775,1952561472061804775,2025-08-05 02:45:06,period_7,"Wabup Kutim H Mahyunadi Saat Mengikuti High Level Meeting (HLM) Tim Pengendali Inflasi Daerah (TPID), Tim Percepatan dan Digitalisasi Daerah ( TP2DD), Serta Rapat Koordinasi Makan Bergizi Gratis (MBG) Tingkat Kaltim di Kantor Gubernur. https://t.co/kDT2ADfIxA",35,"pro_kutaitimur",1881235377664770048,1,0,0,0,in,,makan_bergizi_gratis,,,
1952563461365629417,1952563461365629417,2025-08-05 02:53:00,period_7,"Polsek Cakung Kawal Distribusi 3.127 Porsi Makan Bergizi di Penggilingan

Jakarta – Polsek Cakung melakukan monitoring pembagian 3.127 porsi makan bergizi gratis di wilayah Kelurahan Penggilingan, Jakarta Timur, Senin (4/8). https://t.co/zuGIwfyYhs",31,"Poldametrojaya_",1387264474353061889,0,0,2,0,in,,makan_bergizi_gratis,,,
1952567697331388514,1952567697331388514,2025-08-05 03:09:50,period_7,"Selasa, 4 Agustus 2025 Pukul 08.00 Wita di Wilayah Kodim 1408/Makassar dilaksanakan penyaluran makan bergizi gratis oleh SPPG (Satuan Pelayanan Pemenuhan Gizi) Kota Makassar. https://t.co/HWWnLXJia7",25,"Kodim1408mks_",1527575724520984576,0,0,0,0,in,,makan_bergizi_gratis,,,
1952574325007257872,1952573485450244506,2025-08-05 03:36:10,period_7,"@PutraHunian Makan Bergizi Gratis adalah komitmen untuk memastikan tak ada anak yang tertinggal karena lapar
#PenuhiGiziIndonesia",16,"cengkehafooo",1627508993785753602,0,0,0,0,in,,makan_bergizi_gratis,,,
1952578269175574883,1952578269175574883,2025-08-05 03:51:51,period_7,"Pemkot Solo menargetkan 20 SPPG beroperasi hingga akhir 2025 demi memperluas jangkauan Makan Bergizi Gratis (MBG). Saat ini sudah ada 6 SPPG aktif, termasuk yang baru diresmikan di Laweyan. https://t.co/lp55mGR1wG",30,"PEMKOT_SOLO",3347793914,1,0,0,0,in,,makan_bergizi_gratis,,,
1952579115854491781,1952579115854491781,2025-08-05 03:55:13,period_7,"Setiap anak berhak tumbuh sehat dan cerdas. Dukung Makan Bergizi Gratis!
#MakanBergiziGratis #AnakSehatBangsaKuat https://t.co/scQpcrVN94",14,"rizalramadhn9",1836761395574325248,0,0,0,0,in,,makan_bergizi_gratis,,,
1952579778504221075,1952579778504221075,2025-08-05 03:57:51,period_7,"SPPG At-Taqwa Diresmikan, Perkuat Program Makan Bergizi Gratis di Jawa Tengah -  https://t.co/yMRjNlgUU7 https://t.co/sm9eA4HZTD",14,"Jateng_now",1705652363732901888,0,0,0,0,in,,makan_bergizi_gratis,,,
1952720064391561351,1952720064391561351,2025-08-05 13:15:17,period_7,PLISSS NOTICE ini asli atau s c a m ya?? sodara sender lamar relawan dapur MBG itu dan pas sender cek google maps nya itu kantor pos dan yang chat pp nya lembaga pendidikan LN kalian yg daftar relawan MBG emg undangan interviewnya sepwrti itu kah? https://t.co/yC4M79dXJK,47,";;;;;;;",1371650588,5,2,1,0,in,,mbg,,,
1952746517900804254,1952746517900804254,2025-08-05 15:00:24,period_7,Bos BGN: Nggak Mungkin Ada Korupsi di Makan Bergizi Gratis https://t.co/4Ae0JQXvMJ,11,"detikfinance",135795460,0,0,2,0,in,,makan_bergizi_gratis,,,
1952869552616030556,1952869552616030556,2025-08-05 23:09:18,period_7,Koramil 0901-01/Samarinda  terus lakukan Pendampingan Makan Bergizi Gratis https://t.co/10MMmO7xiz,9,"Kodim0901Smd",996779238635155456,2,0,0,0,in,,makan_bergizi_gratis,,,
1952894624764445049,1952894624764445049,2025-08-06 00:48:56,period_8,"Anak sehat hari ini, pemimpin hebat esok hari! Dukung Program Makan Bergizi Gratis demi masa depan Indonesia yang kuat.#MakanBergizi #AnakSehat #UntukMasaDepan #IndonesiaTerang https://t.co/bvSRjG4tGb",23,"nyai_bawi",1366903075890335744,0,0,0,0,in,,makan_bergizi_gratis,,,
1952900428833701929,1952900428833701929,2025-08-06 01:12:00,period_8,Makan Bergizi Gratis tuk penuhi gizi Generasi Bangsa https://t.co/GKUqILGlGV,9,"matildapuutrii",1564541754946486277,1,0,1,0,in,,makan_bergizi_gratis,,,
1952967691872202759,1952912513143849176,2025-08-06 05:39:16,period_8,"@ARSIPAJA Tidak merata pak, sekolah anak sy ga dapat makan bergizi gratis",12,"EkasariLiliput",1422739708954562563,1,0,1,0,in,,makan_bergizi_gratis,,,
1952995539177681223,1952995539177681223,2025-08-06 07:29:56,period_8,Pemerintah Sudah Belanjakan Rp 7 9 Triliun untuk Program MBG https://t.co/t5pWHKULfD via @InvestorID,13,";;;;;;;",238091066,0,0,0,0,in,,mbg,,,
1952998481905500647,1952998481905500647,2025-08-06 07:41:37,period_8,"Polsek Teluk Nibung monitoring kegiatan Makan Bergizi Gratis (MBG) oleh SPPG Mitra Mandiri YP Al Muslimun Nusantara. Sebanyak 2.402 siswa menerima menu sehat &amp; bergizi. Kegiatan berlangsung aman dan lancar. 👮‍♂️🍽️
#MBG #PolriPeduli #PolsekTelukNibung #TanjungBalai https://t.co/2YAV9r43sD",36,"nibung_polsek",1852436707796545536,1,0,0,0,in,,makan_bergizi_gratis,,,
1953001115383153116,1953001115383153116,2025-08-06 07:52:05,period_8,"Gubernur Jambi Al Haris Ingatkan Pemda Percepat Realisasi Program Makan Bergizi Gratis 

https://t.co/KViIxnP0fV",13,"pariwarajambi1",1468231344115363858,0,0,0,0,in,,makan_bergizi_gratis,,,
1953009168136454369,1953009168136454369,2025-08-06 08:24:05,period_8,Pemkot Makassar Perkuat Kolaborasi Genjot SPPG Dukung Program MBG https://t.co/AbsaLJpSfA,10,";;;;;;;",2850536882,0,0,0,0,in,,mbg,,,
1953017584590180383,1952988061807354297,2025-08-06 08:57:32,period_8,"@wandystjk2 Ga mungkinlah Pak, namanya juga Makan makan bergizi, gratis lagi... 🍻",12,"Julhan_Htbarat",543929924,1,0,1,0,in,,makan_bergizi_gratis,,,
1953020819443237135,1953020819443237135,2025-08-06 09:10:23,period_8,"Dukung Program Makan Bergizi Gratis untuk Tingkatkan Gizi Masyarakat

https://t.co/msDz5F7KZR https://t.co/qPw9BS9sWn",11,"Dim0830",3306622926,1,0,0,0,in,,makan_bergizi_gratis,,,
1953051033476759965,1953051033476759965,2025-08-06 11:10:26,period_8,Kapolda Babel Groundbreaking SPPG Polri Kedua Di Bangka Siap Dukung Program MBG Nasional Kapolda Bangka Belitung Irjen Pol Hendro Pandowo melakukan peletakan batu pertama atau groundbreaking pembangunan Satuan Pelayanan Pemenuhan Gizi (SPPG) milik Polda Babel. @DivHumas_Polri https://t.co/VtrMtcoOjj,37,";;;;;;;",1378926065020665856,1,1,3,0,in,,mbg,,,
1953051155933856252,1953051155933856252,2025-08-06 11:10:56,period_8,Kunker ke Bungo Kapolda Jambi Tegaskan Peran Penting Kepala SPPG dalam Menjamin Keberhasilan Program MBG https://t.co/s18wuGcyhx,16,";;;;;;;",243951756,0,0,1,0,in,,mbg,,,
1953075910271483945,1953075910271483945,2025-08-06 12:49:18,period_8,Polres Metro Jakarta Barat membangun Satuan Pelayanan Pemenuhan Gizi (SPPG) atau dapur Makan Bergizi Gratis (MBG) yang menjangkau delapan sekolah di lapangan sepakbola Polsek Palmerah Kecamatan Palmerah Rabu (6/8). #PemkotJB https://t.co/kb5HVbL7UW,31,";;;;;;;",587872495,0,0,0,0,in,,mbg,,,
1953097857197850829,1953097857197850829,2025-08-06 14:16:30,period_8,Video: Korlantas Polri Gelar Groundbreaking SPPG Dukung Program MBG https://t.co/kKf1H3ST4Y,10,";;;;;;;",598959076,0,0,0,0,in,,mbg,,,
1953098665872245094,1953098665872245094,2025-08-06 14:19:43,period_8,"Program Makan Bergizi Gratis (MBG) merupakan bagian dari Astacita Presiden Prabowo Subianto menuju Indonesia Emas 2045 ✨

Nusa Tenggara Barat dipilih sebagai salah satu daerah percontohan dalam implementasi program secara nasional.

Program MBG sebagai gerakan moral untuk https://t.co/NTyEbZcgLv",38,"antaranews",18071520,2,0,0,0,in,,makan_bergizi_gratis,,,
1953104306078634293,1953104306078634293,2025-08-06 14:42:08,period_8,Keyakinan Bos BGN: Tidak akan Ada Korupsi di MBG #BGN #MBG #Korupsi #UangKartal https://t.co/FCWe7rFw4W,14,";;;;;;;",1899723361137352704,0,0,0,0,in,,mbg,,,
1953117428231122977,1953117428231122977,2025-08-06 15:34:16,period_8,Ealah otak abege tuh yaa astagaaa! Anakku cerita siang td ada temennya kasih liat foto² MBG di sekolah lain menunya burger spaghetti steak etc. Aku ga percaya krn berita yg ku baca semuanya menunya kaya di sekolah bocil. Eh dia marah dong dianggapnya menyerang personal dia,46,";;;;;;;",37909949,0,0,2,0,in,,mbg,,,
1953132494922063936,1953132494922063936,2025-08-06 16:34:08,period_8,Polres Kutai Timur Laksanakan Groundbreaking SPPG MBG Serentak se-Indonesia https://t.co/ZwVWwfY84K,10,";;;;;;;",1074681861819912192,0,0,0,0,in,,mbg,,,
1953220007560913397,1953220007560913397,2025-08-06 22:21:53,period_8,Makan bergizi gratis bantu lahirkan anak-anak sehat dan pintar. Kunci masa depan Indonesia yang lebih baik!#MakanBergiziGratis #GenerasiCerdas #IndonesiaTerang https://t.co/eGUm6NSWBp,19,"PancasilaBumi",1182508564218138625,0,0,0,0,in,,makan_bergizi_gratis,,,
1953225511569899644,1953225511569899644,2025-08-06 22:43:45,period_8,Kondisi gigi masyarakat Indonesia buruk itu solusinya perbaiki kualitas air dan tingkatkan gizi (bukan MBG yee yg lebih menyasar food insecurity). Tambahin dokter gigi ama perawat gigi bagus tapi tanpa prevention measure.... Ah sudahlah capek !,36,";;;;;;;",53349726,7,3,1,0,in,,mbg,,,
1953272198027984931,1953272198027984931,2025-08-07 01:49:16,period_8,Program Makan Bergizi Gratis: Pondasi Masa Depan Cerah #dukungMBG https://t.co/tZpLOzbWOF,10,"syahdanbokas",1864955089229922304,1,0,0,0,in,,makan_bergizi_gratis,,,
1953287536157065506,1953287536157065506,2025-08-07 02:50:13,period_8,"Polresta Kupang Kota Ground Breaking Pembangunan SPPG, Wujud Nyata Dukungan Program Makan Bergizi Gratis.

Selengkapnya pada link berikut:
https://t.co/azv23Jfsno

#polriuntukmasyarakat
#divisihumaspolri
#poldantt
#polrestakupangkota https://t.co/a5EqxVhoHH",24,"TribratanewsKu1",1459516330269294593,3,0,0,0,in,,makan_bergizi_gratis,,,
1953298638920138836,1953298638920138836,2025-08-07 03:34:20,period_8,"Groundbreaking SPPG Polres Trenggalek, Siap Penuhi Kebutuhan Gizi Masyarakat

Kepolisian Resor Trenggalek turut ambil bagian dalam program pemerintah khususnya Makan Bergizi gratis 
Selengkapnya https://t.co/tnsgaHwGOL https://t.co/sUyLhQ9pPE",25,"DongkoSolid",1834597171100037120,1,0,0,0,in,,makan_bergizi_gratis,,,
1953303428270334344,1953303428270334344,2025-08-07 03:53:22,period_8,Makan bergizi gratis energi sehat untuk masa depan cemerlang https://t.co/46aQYcnNTe,10,"diaharmayanti1",564578290,0,0,0,0,in,,makan_bergizi_gratis,,,
1953623312942379467,1953412514823495962,2025-08-08 01:04:29,period_8,@03__nakula Siapkan juga Makan Bergizi Gratis nya pak @prabowo @BANGSAygSUJUD,10,"GaMauntuk2024",3040738412,0,0,0,0,in,,makan_bergizi_gratis,,,
1953641473351856278,1953640748529987898,2025-08-08 02:16:38,period_8,"Tak hanya memberi makan bergizi gratis bagi anak sekolah, program ini juga:
🌾Memberdayakan petani &amp; UMKM lokal
💰Memutar roda ekonomi desa
💪Meningkatkan ketahanan pangan
🌱Mengurangi rantai pasok &amp; emisi karbon https://t.co/weeLVUqG7S",31,"DJPb_Kemenkeu",1597111987565400065,2,3,2,0,in,,makan_bergizi_gratis,,,
1953685641923019008,1953685641923019008,2025-08-08 05:12:09,period_8,"minumnya diisiin kakak cofas, pompom sekarung dibawain kakak cofas pas moving, ditanyain kondisi satu-satu basically it was like TK but with makan bergizi gratis idk what do u guys ask for more",32,"shuuchika",1310927069883199488,2,2,2,0,in,,makan_bergizi_gratis,,,
1953688163937067185,1953688150712496174,2025-08-08 05:22:10,period_8,"Kasi Humas Polres Belitung Timur.

Kegiatan Kunjungan Kerja Wakapolda Kep. Babel di Wilayah Hukum Polres Belitung Timur Guna Meninjau Kesiapan Polres Belitung Timur Dalam Mendukung Program Bapak Presiden RI Yakni Makan Bergizi Gratis (MBG) Dengan Menyiapkan Dapur Sehat",38,"polres_beltim",1178865617731903488,2,0,1,0,in,,makan_bergizi_gratis,,,
1953710797844095338,1953380611160256857,2025-08-08 06:52:07,period_8,@ARSIPAJA Kayakya salah nulis deh....yg bener....NGGAK MUNGKIN NGGAK DIKORUP DI MAKAN BERGIZI GRATIS,13,"MamiY62",924280674797809664,0,0,0,0,in,,makan_bergizi_gratis,,,
195371673006240990,1953716730062409900,2025-08-08 07:15:41,period_8,"Alhamdulillah wa Syukurillah
Pelaksanaan Makan Bergizi Gratis (MBG) di MIS Nurul Huda berjalan lancar dan penuh antusias.

📍Jumat, 08 Agustus 2025
👤 Kepala Kankemenag Karimun, Drs. H. Riadul Afkar, turut hadir meninjau langsung pelaksanaan program ini. https://t.co/EncXHhNoCF",37,"Kemenag_Karimun",1297630610,1,0,0,0,in,,makan_bergizi_gratis,,,
1953719468208857465,1953719468208857465,2025-08-08 07:26:34,period_8,"Program Makan Bergizi Gratis adalah komitmen nyata Prabowo-Gibran untuk mencetak generasi sehat, cerdas, dan berdaya saing #MakanBergiziGratis #PrabowoGibran https://t.co/OdF90Hit4I",19,"ElKalMan",1386227995245826049,1,0,1,0,in,,makan_bergizi_gratis,,,
1953754728795713701,1953615275104121195,2025-08-08 09:46:41,period_8,"@mulanbilqis Gampang., tinggal kasih ""tak"" doang 

""Nggak mungkin tak ada korupsi makan bergizi gratis""",14,"oman_man89",1919087424296370176,0,0,0,0,in,,makan_bergizi_gratis,,,
1953789474028368145,1953789474028368145,2025-08-08 12:04:44,period_8,Cellica Nurrachadiana menegaskan pentingnya kolaborasi dlm menyukseskan astacita yg ke empat Presiden RI yaitu pengembangan sumber daya manusia &amp; kesetaraan gender. Ia menyoroti bahwa cek kesehatan gratis &amp; makan bergizi gratis sbg 2 langkah  strategis menuju Indonesia emas 2045 https://t.co/3eVYGwWSSB,40,"bbahtiarr",2570087317,0,0,0,0,in,,makan_bergizi_gratis,,,
1954041341945819232,1954041341945819232,2025-08-09 04:45:34,period_8,Oh benar kah Wamen Stella: MBG berpotensi tingkatkan kemampuan matematika dan bahasa Inggris - ANTARA News https://t.co/hDmgUtRojW,17,";;;;;;;",1619610144580542467,1,0,0,0,in,,mbg,,,
1954074720258994469,1954074720258994469,2025-08-09 06:58:12,period_8,Program Makan Bergizi Indonesia bukan hanya investasi kesehatan tapi juga penggerak ekonomi. Dari petani lokal UMKM penyedia bahan baku hingga tenaga kerja katering semua mendapat manfaat. Gizi tercukupi ekonomi pun tumbuh bersama. #MBGIndonesia #MakanBergizi #EkonomiTumbuh https://t.co/hGyjZ0qUcz,36,";;;;;;;",1706468133786341376,0,0,0,0,in,,mbg,,,
1954103092938457473,1954103092938457473,2025-08-09 08:50:57,period_8,JANGAN BIASAKAN BERDUSTA! Kecerdasan anak bukan karena MBG. Kecerdasan anak di bentuk saat kehamilan hingga anak usia 2 tahun. Berilah makanan bergizi di masa² itu. --- Jumbo Panda JusticeForTiwi Blok M Pati Semen Padang https://t.co/WqQ2maXS1f,35,";;;;;;;",975389335775199232,60,14,25,3,in,,mbg,,,
1954112062973784153,1954112062973784153,2025-08-09 09:26:36,period_8,7 Bulan Tembus 8 Juta Penerima! Program Makan Bergizi Gratis (MBG) jadi bukti nyata kekuatan dan daya saing bangsa 🇮🇩 https://t.co/FlbH5EoI0K,21,";;;;;;;",1166311360898072577,0,0,1,0,in,,mbg,,,
1954118891807875137,1954118891807875137,2025-08-09 09:53:44,period_8,Program Makan Bergizi Gratis ( MBG ) Rakyat yang bayar pajak cuma di kasi asupan seharga 10 000 mereka yang terima pajak makan 171 000 agak² bangsat banget https://t.co/pOXhBQl35a,29,";;;;;;;",1559827493267288064,0,0,0,0,in,,mbg,,,
1954139140124991638,1954139140124991638,2025-08-09 11:14:11,period_8,Koq dapat Wamen seperti ini darimana sih? Apa bocah dr Afghanistan pinter matematika karena dpt MBG jg gitu? https://t.co/wessyLSmpp,19,";;;;;;;",1091557101002940416,0,0,1,0,in,,mbg,,,
1954142035687903475,1954142035687903475,2025-08-09 11:25:42,period_8,Program Makan Bergizi Gratis (MBG) bertujuan memastikan setiap anak mendapatkan asupan gizi seimbang untuk mendukung pertumbuhan optimal dan mencegah stunting https://t.co/ujaq2ONh9Y,21,"ravidnath",1366085646,0,0,0,0,in,,makan_bergizi_gratis,,,
1954144060979155168,1954144060979155168,2025-08-09 11:33:45,period_8,"Satgas Yonif 126/KC Berbagi Berkah di Inggembit, Makan Bergizi dan Pemeriksaan Kesehatan Gratis https://t.co/wQ52RzmIBX",14,"utamanewscom",1076275093,0,0,0,0,in,,makan_bergizi_gratis,,,
1954155869945704475,1954155869945704475,2025-08-09 12:20:40,period_8,"Triwatty Marciano, menyatakan federasinya berkomitmen membantu Pemerintah menyosialisasikan program Cek Kesehatan Gratis (CKG) dan Makan Bergizi Gratis (MBG).

 https://t.co/s23Ny6tvGM",19,"antaranews",18071520,1,0,0,0,in,,makan_bergizi_gratis,,,
1954158020801511594,1954158020801511594,2025-08-09 12:29:13,period_8,Lebih dari 5 juta rakyat Indonesia sudah menikmati Makan Bergizi Gratis (MBG). Melalui APBN #UangKita negara hadir memberikan asupan gizi yang tepat terutama untuk mereka yang memiliki keterbatasan akses terhadap makanan sehat. https://t.co/AIo5cn0ANO,33,";;;;;;;",874171254122496000,0,0,6,0,in,,mbg,,,
1954172129638793712,1954172129638793712,2025-08-09 13:25:17,period_8,"Perbanyak SPPG, Polri Percepat Program Makan Bergizi Gratis https://t.co/0r77xzAP0e",9,"rmol_id",990237626,0,0,0,0,in,,makan_bergizi_gratis,,,
1954175301963112632,1954175301963112632,2025-08-09 13:37:53,period_8,DPR RI dan BGN Gelar Sosialisasi Program MBG di Desa Mulyo Agung SumSel https://t.co/ISfrPO1O6e lewat @rakyatpembaruan.com,16,";;;;;;;",1477214621819752449,0,0,0,0,in,,mbg,,,
1954179721413173279,1954175875055861851,2025-08-09 13:55:27,period_8,"@BosPurwa Makan bergizi gratis bisa membuat pak #prabowo cerdas melebihi Jokowi 
Please harus percaya!",14,"riatri_ria",1391100104,0,0,1,0,in,,makan_bergizi_gratis,,,
1954180581660774687,1954180581660774687,2025-08-09 13:58:52,period_8,MOSOK SIH... MBG 10rb bisa bikin pinter ?? Stetment Paling Goublok,11,";;;;;;;",1740954827495284736,5,0,0,0,in,,mbg,,,
1954200634749518157,1953781264621736009,2025-08-09 15:18:33,period_8,"Polri Serius Wujudkan Asta Cita Presiden Prabowo Melalui Akselerasi Program Makan Bergizi Gratis

https://t.co/XKtNXMGitj

Polri Serius Wujudkan Asta Cita Presiden Prabowo Melalui Akselerasi Program Makan Bergizi Gratis https://t.co/wPOZ3d3Q7u",28,"HeloJatim",1932408439646642176,0,0,0,0,in,,makan_bergizi_gratis,,,
1954265005752492496,1954265005752492496,2025-08-09 19:34:20,period_8,MBG Oracle of gaming,4,";;;;;;;",839821865996726273,2,0,1,0,in,,mbg,,,
1954314159480565876,1954175875055861851,2025-08-09 22:49:39,period_8,@BosPurwa Kalau MBG yg seperti ini bukan yang asal2an. https://t.co/tLSDPOS7LA,10,";;;;;;;",1663159365120196608,872,49,19,1,in,,mbg,,,
1954400118209404967,1954400118209404967,2025-08-10 04:31:13,period_8,Program makan bergizi gratis wujud kepedulian pada generasi #MakanBergiziGratis https://t.co/VEguSJ8lOr,10,"PasukanSinga",2746809658,1,0,0,0,in,,makan_bergizi_gratis,,,
1954400779466404327,1954400779466404327,2025-08-10 04:33:51,period_8,Program makan bergizi gratis untuk Indonesia sehat dan maju #MakanBergiziGratis https://t.co/fTQQlX77zS,11,"PasukanSinga",2746809658,2,0,0,0,in,,makan_bergizi_gratis,,,
1954498597904359452,1954392261783122342,2025-08-10 11:02:33,period_8,"@ARSIPAJA tiap hari sy makan bergizi gratis buatan ibuku, tapi nilai matematika &amp; bhs inggris ku jeblok terus....",18,"olink1978",1075401814646743040,0,0,0,0,in,,makan_bergizi_gratis,,,
1954529279158685924,1954529279158685924,2025-08-10 13:04:28,period_8,Kadin Target Bangun 1.000 SPPG Makan Bergizi Gratis https://t.co/d9ajaM5n2d,9,"detikjatengcom",1668147004491587585,0,0,2,0,in,,makan_bergizi_gratis,,,
